date,river_id,station,state,district_lgd_code,district,latitude,longitude,mean_discharge_m3_sec,max_discharge_m3_sec,min_discharge_m3_sec,readings,year,month,day_of_year,discharge_range,discharge_mean_to_max_ratio,discharge_min_to_mean_ratio,mean_discharge_3day,mean_discharge_7day,mean_discharge_14day,mean_discharge_30day,max_discharge_3day,max_discharge_7day,max_discharge_14day,max_discharge_30day,min_discharge_3day,min_discharge_7day,min_discharge_14day,min_discharge_30day,discharge_std_7day,discharge_std_14day,discharge_std_30day,discharge_change,discharge_change_pct,discharge_change_2nd
2026-06-05,221,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.398936170212766,7.02,5.34,94,2026,6,156,1.6799999999999997,0.9115293689761775,0.8345137157107232,5.846780585106383,5.974390292553191,5.974390292553191,37.14811344795944,7.02,7.14,7.14,213.48,4.2,4.2,4.2,4.2,0.6111346087584373,0.6111346087584373,48.331064489152936,1.1043111702127657,0.20857212176740858,1.4396861702127657
2026-06-06,222,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,10.046526315789473,10.71,9.26,95,2026,6,157,1.450000000000001,0.9380510098776351,0.9217116154313615,8.22273124300112,6.788817497200448,6.788817497200448,22.721926861702126,10.71,10.71,10.71,188.8,5.34,4.2,4.2,4.2,1.8964631530468672,1.8964631530468672,39.06483203752088,3.6475901455767072,0.5700307126919544,2.5432789753639415
2026-06-07,223,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,97.19086021505376,366.62,38.29,93,2026,6,158,328.33,0.26509972236935725,0.3939670861568248,37.878774233685334,21.855824616842668,21.855824616842668,21.855824616842664,366.62,366.62,366.62,366.62,5.34,4.2,4.2,4.2,36.94543922127313,36.94543922127313,36.94543922127313,87.14433389926428,8.674076109501172,83.49674375368758
2026-06-08,224,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,159.58449438202248,348.7,68.28,89,2026,6,159,280.41999999999996,0.45765556174941924,0.42786111686106193,88.94062697095524,47.35757368051308,41.53134886901121,41.53134886901121,366.62,366.62,366.62,366.62,9.26,4.2,4.2,4.2,65.81556727111219,62.02705067060954,62.02705067060955,62.393634166968724,0.6419701814441257,-24.75069973229556
2026-07-01,225,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.338924731182796,6.8,4.88,93,2026,7,182,1.92,0.9321948134092347,0.7698466549056859,6.338924731182796,6.338924731182796,6.338924731182796,41.49776668775161,6.8,6.8,6.8,366.62,4.88,4.88,4.88,4.2,0.0,0.0,62.04919106613847,-153.24556965083968,-0.9602785674402157,-215.6392038178084
2026-07-02,226,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.618372093023256,6.81,4.23,86,2026,7,183,2.579999999999999,0.8250179284909334,0.7528871228113747,5.978648412103025,5.978648412103025,5.978648412103025,41.4961055581835,6.81,6.81,6.81,366.62,4.23,4.23,4.23,4.2,0.5095076566444671,0.5095076566444671,62.05031147084695,-0.72055263815954,-0.11367111437921906,152.52501701268014
2026-07-03,227,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.317125,5.86,4.2,80,2026,7,184,1.6600000000000001,0.9073592150170647,0.7899005571620001,5.758140608068683,5.758140608068683,5.758140608068683,41.499319843897794,6.81,6.81,6.81,366.62,4.2,4.2,4.2,4.2,0.525042951585688,0.525042951585688,62.04812418475166,-0.3012470930232558,-0.05361821681360979,0.41930554513628415
2026-07-05,228,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.442,7.07,4.87,95,2026,7,186,2.2,0.9111739745403111,0.7559764048432164,5.8795625000000005,5.929105456051513,5.929105456051513,41.50547181958168,7.07,7.07,7.07,366.62,4.2,4.2,4.2,4.2,0.5483575332965178,0.5483575332965178,62.0440660132619,1.1248750000000003,0.2115569974375251,1.426122093023256
2026-07-06,229,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,9.911666666666669,10.57,9.02,96,2026,7,187,1.5500000000000007,0.9377168085777359,0.9100386749621655,8.176833333333335,6.725617698174544,6.725617698174544,41.48620615542128,10.57,10.57,10.57,366.62,4.87,4.2,4.2,4.2,1.8432798885415023,1.8432798885415023,62.05548248465116,3.4696666666666687,0.5386008485977443,2.3447916666666684
2026-07-07,230,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,69.00242105263159,104.26,38.83,95,2026,7,188,65.43,0.6618302422082446,0.5627338781400499,28.452029239766087,17.105084923917385,17.105084923917385,37.45928627507526,104.26,104.26,104.26,348.7,4.87,4.2,4.2,4.2,25.477797862837754,25.477797862837754,58.659921654005146,59.09075438596492,5.96173745276256,55.62108771929825
2026-07-08,231,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,97.48010416666666,156.83,52.59,96,2026,7,189,104.24000000000001,0.6215654158430571,0.539494704581811,58.798063961988305,32.29528149649803,28.587230530024424,28.587230530024424,156.83,156.83,156.83,156.83,9.02,4.2,4.2,4.2,40.510176502190035,38.25976338124147,38.25976338124146,28.477683114035074,0.4127055642339523,-30.613071271929847
2026-08-01,232,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.354946236559139,6.82,5.2,93,2026,8,213,1.62,0.9318102986157095,0.8182602663237509,6.354946236559139,6.354946236559139,6.354946236559139,32.41804385375401,6.82,6.82,6.82,156.83,5.2,5.2,5.2,4.2,0.0,0.0,40.41416849495142,-91.12515793010752,-0.9348077611232979,-119.6028410441426
2026-08-02,233,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.6196875,5.94,5.02,96,2026,8,214,0.9200000000000008,0.9460753367003367,0.8932881054329087,5.98731686827957,5.98731686827957,5.98731686827957,32.46847093708734,6.82,6.82,6.82,156.83,5.02,5.02,5.02,4.87,0.5199064385476205,0.5199064385476205,40.37375860355894,-0.735258736559139,-0.11569865569110493,90.38989919354839
2026-08-03,234,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.301463414634147,5.87,4.2,82,2026,8,215,1.67,0.9031453857979806,0.7922340817077659,5.758699050397762,5.758699050397762,5.758699050397762,28.587469862451172,6.82,6.82,6.82,156.83,4.2,4.2,4.2,4.2,0.5403236737185904,0.5403236737185904,38.25966769159569,-0.3182240853658538,-0.05662665145808443,0.4170346511932852
2026-08-05,235,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.5209375,7.16,5.31,96,2026,8,217,1.8500000000000005,0.9107454608938547,0.8143000910528586,5.911200457317073,5.9492586627983215,5.9492586627983215,31.713259978415255,7.16,7.16,7.16,156.83,4.2,4.2,4.2,4.2,0.5829965509619316,0.5829965509619316,40.91922295987628,1.219474085365853,0.2300259362348176,1.5376981707317068
2026-08-06,236,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,9.860531914893617,10.4,8.79,94,2026,8,218,1.6100000000000012,0.9481280687397708,0.8914326403348832,8.190734707446808,6.73151331321738,6.73151331321738,21.85627845545893,10.4,10.4,10.4,156.83,5.31,4.2,4.2,4.2,1.8205838141476356,1.8205838141476356,37.08372613407744,3.339594414893617,0.5121340934326724,2.120120329527764
2026-08-07,237,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,74.52252631578948,98.48,57.44,95,2026,8,219,41.040000000000006,0.7567275214844585,0.7707736551576068,30.3013319102277,18.03001548031273,18.03001548031273,18.03001548031273,98.48,98.48,98.48,98.48,5.31,4.2,4.2,4.2,27.72342921895881,27.72342921895881,27.72342921895879,64.66199440089586,6.557657838237775,61.322399986002246
2026-08-08,238,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,56.12294117647059,76.83,43.47,51,2026,8,220,33.36,0.7304821186576935,0.7745495707952079,46.835333135717896,26.324681303631305,23.47186200833528,23.47186200833528,98.48,98.48,98.48,98.48,8.79,4.2,4.2,4.2,30.80551086353376,29.11676999870304,29.116769998703024,-18.399585139318887,-0.24689964295293176,-83.06157954021475
2026-09-01,239,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.378279569892473,6.82,5.12,93,2026,9,244,1.7000000000000002,0.9352316084886323,0.8027242995380829,6.378279569892473,6.378279569892473,6.378279569892473,26.451113315280054,6.82,6.82,6.82,98.48,5.12,5.12,5.12,4.2,0.0,0.0,30.70493042236165,-49.74466160657812,-0.886351651638554,-31.345076467259233
2026-09-02,240,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.226385542168674,8.08,4.22,83,2026,9,245,3.8600000000000003,0.7705922700703804,0.6777607925849959,6.302332556030573,6.302332556030573,6.302332556030573,26.60526700320247,8.08,8.08,8.08,98.48,4.22,4.22,4.22,4.22,0.10740529702523557,0.10740529702523557,30.57957849163366,-0.15189402772379879,-0.023814263087618026,49.59276757885432
2026-09-03,241,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.265714285714286,5.8,4.18,84,2026,9,246,1.62,0.9078817733990149,0.7938144329896907,5.9567931325918115,5.9567931325918115,5.9567931325918115,23.556759472132732,8.08,8.08,8.08,98.48,4.18,4.18,4.18,4.18,0.6032913295960058,0.6032913295960058,29.057058312463585,-0.960671256454388,-0.1542903583384242,-0.8087772287305892
2026-09-05,242,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.505106382978724,7.15,5.23,94,2026,9,248,1.92,0.9098050885284928,0.8039837770654805,5.8854103343465045,6.093871445188539,6.093871445188539,25.836825545502368,7.15,8.08,8.08,98.48,4.18,4.18,4.18,4.18,0.5637394262552602,0.5637394262552602,31.137233699726274,1.2393920972644379,0.23537017582341457,2.200063353718826
2026-09-06,243,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,9.836947368421052,10.5,9.07,95,2026,9,249,1.4299999999999997,0.9368521303258145,0.9220340071267296,8.171026875699889,6.842486629835042,6.842486629835042,15.055895720940967,10.5,10.5,10.5,76.83,5.23,4.18,4.18,4.18,1.7436958103271754,1.7436958103271754,20.179021617767543,3.3318409854423283,0.5121885468561176,2.0924488881778904
2026-09-07,244,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,73.62115789473684,101.7,44.02,95,2026,9,250,57.68,0.723905190705377,0.5979259394825001,29.98773721537887,17.972265173985342,17.972265173985342,17.972265173985342,101.7,101.7,101.7,101.7,5.23,4.18,4.18,4.18,27.306852669506462,27.306852669506462,27.306852669506444,63.78421052631579,6.484146772105167,60.45236954087346
2026-10-01,245,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.391264367816092,6.86,4.85,87,2026,10,274,2.0100000000000007,0.9316711906437452,0.7588482842960937,6.391264367816092,6.391264367816092,6.391264367816092,17.974429306972613,6.86,6.86,6.86,101.7,4.85,4.85,4.85,4.18,0.0,0.0,27.30575054069896,-67.22989352692075,-0.9131871251338605,-131.01410405323654
2026-10-02,246,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,7.676,9.05,6.84,95,2026,10,275,2.210000000000001,0.8481767955801105,0.8910891089108911,7.033632183908046,7.033632183908046,7.033632183908046,18.216031716611166,9.05,9.05,9.05,101.7,4.85,4.85,4.85,4.18,0.9084452775492277,0.9084452775492277,27.187169571322837,1.2847356321839083,0.20101431551686932,68.51462915910466
2026-10-03,247,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.340999999999999,5.93,4.2,80,2026,10,276,1.7299999999999995,0.9006745362563237,0.7863695937090434,6.469421455938697,6.469421455938697,6.469421455938697,18.228579335658782,9.05,9.05,9.05,101.7,4.2,4.2,4.2,4.2,1.1694604088287275,1.1694604088287275,27.18001369383614,-2.335000000000001,-0.304194893173528,-3.619735632183909
2026-10-05,248,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.516808510638298,7.08,5.37,94,2026,10,278,1.71,0.9204531794686861,0.8240229847530118,5.928904255319148,6.481268219613598,6.481268219613598,18.230529690268714,7.08,9.05,9.05,101.7,4.2,4.2,4.2,4.2,0.9551543409925148,0.9551543409925148,27.17900460630552,1.1758085106382987,0.2201476335214938,3.5108085106382996
2026-10-06,249,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,10.205416666666666,12.2,8.9,96,2026,10,279,3.299999999999999,0.8365095628415301,0.872085902094476,8.361112588652482,7.22609790902421,7.22609790902421,18.291941239976314,12.2,12.2,12.2,101.7,5.37,4.2,4.2,4.2,1.8595957067263815,1.8595957067263815,27.156653120460966,3.6886081560283683,0.5660145069487521,2.5127996453900696
2026-10-07,250,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,69.011875,97.32,54.24,96,2026,10,280,43.07999999999999,0.709123253185368,0.7859516930962969,28.57803339243499,17.52372742418684,17.52372742418684,17.52372742418684,97.32,97.32,97.32,97.32,5.37,4.2,4.2,4.2,25.2787167147241,25.2787167147241,25.27871671472408,58.80645833333334,5.7622790184950805,55.11785017730497
2026-11-01,251,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.44554347826087,6.79,5.13,92,2026,11,305,1.6600000000000001,0.9492700262534418,0.7958987504005126,6.44554347826087,6.44554347826087,6.44554347826087,19.504128731113166,6.79,6.79,6.79,97.32,5.13,5.13,5.13,4.2,0.0,0.0,27.736592875888732,-62.56633152173913,-0.9066024002642897,-121.37278985507247
2026-11-02,252,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,7.352842105263158,8.24,6.1,95,2026,11,306,2.1400000000000006,0.8923352069494124,0.8296111779190287,6.8991927917620135,6.8991927917620135,6.8991927917620135,19.906497152165798,8.24,8.24,8.24,97.32,5.13,5.13,5.13,5.13,0.6415570117145624,0.6415570117145624,27.493291849692092,0.9072986270022882,0.14076371217762618,63.47363014874142
2026-11-03,253,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.253058823529412,5.84,4.2,85,2026,11,307,1.6399999999999997,0.8994963738920226,0.7995341649683098,6.350481469017812,6.350481469017812,6.350481469017812,17.464257430726402,8.24,8.24,8.24,97.32,4.2,4.2,4.2,4.2,1.053114450932628,1.053114450932628,25.307945126535557,-2.099783281733746,-0.2855743740547241,-3.0070819087360343
2026-11-05,254,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.468421052631579,7.08,5.63,95,2026,11,309,1.4500000000000002,0.9136187927445734,0.8703824247355573,5.860739938080496,6.379966364921255,6.379966364921255,18.906348091937005,7.08,8.24,8.24,97.32,4.2,4.2,4.2,4.2,0.8618840607574977,0.8618840607574977,28.01978459865832,1.2153622291021673,0.23136276785219634,3.3151455108359134
2026-11-06,255,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,10.136315789473684,12.01,9.3,95,2026,11,310,2.709999999999999,0.8439896577413559,0.9174931200996937,8.302368421052632,7.131236249831741,7.131236249831741,7.131236249831741,12.01,12.01,12.01,12.01,5.63,4.2,4.2,4.2,1.8382506087331916,1.8382506087331916,1.8382506087328712,3.667894736842105,0.5670463791700568,2.452532507739938
2026-11-07,256,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,68.57526315789474,100.51,40.77,95,2026,11,311,59.74,0.6822730390796412,0.5945292532983353,28.393333333333334,17.371907401175573,17.371907401175573,17.371907401175573,100.51,100.51,100.51,100.51,5.63,4.2,4.2,4.2,25.13824588192663,25.13824588192663,25.13824588192661,58.438947368421054,5.765304532945636,54.77105263157895
2026-12-01,257,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.473404255319149,6.81,5.94,94,2026,12,335,0.8699999999999992,0.9505733120879809,0.9176006573541495,6.473404255319149,6.473404255319149,6.473404255319149,17.376550864018622,6.81,6.81,6.81,100.51,5.94,5.94,5.94,4.2,0.0,0.0,25.135826395703756,-62.101858902575586,-0.9056014668086053,-120.54080627099664
2026-12-02,258,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,7.370736842105264,8.14,6.9,95,2026,12,336,1.2400000000000002,0.9054959265485581,0.9361343577732713,6.922070548712206,6.922070548712206,6.922070548712206,17.379533320158973,8.14,8.14,8.14,100.51,5.94,5.94,5.94,4.2,0.634509957096128,0.634509957096128,25.134400197996722,0.8973325867861144,0.1386183453704104,62.9991914893617
2026-12-03,259,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,5.8341379310344825,6.77,4.35,87,2026,12,337,2.42,0.8617633576121836,0.745611442756664,6.5594263428196316,6.5594263428196316,6.5594263428196316,17.476379838076483,8.14,8.14,8.14,100.51,4.35,4.35,4.35,4.35,0.7719027808146781,0.7719027808146781,25.07938939468384,-1.5365989110707812,-0.20847290358990633,-2.4339314978568956
2026-12-05,260,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,6.473829787234042,7.07,5.7,94,2026,12,339,1.37,0.9156760660868517,0.8804680053899498,6.153983859134263,6.538027203923234,6.538027203923234,17.47728129384356,7.07,8.14,8.14,100.51,4.35,4.35,4.35,4.35,0.631707443839038,0.631707443839038,25.078914682156423,0.6396918561995593,0.10964633743003271,2.1762907672703404
2026-12-06,261,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,10.07578947368421,10.65,9.59,95,2026,12,340,1.0600000000000005,0.9460835186557943,0.9517864605098203,8.274809630459126,7.24557965787543,7.24557965787543,17.467193574545316,10.65,10.65,10.65,100.51,5.7,4.35,4.35,4.35,1.674049908581015,1.674049908581015,25.08246999092976,3.6019596864501686,0.5563877650217173,2.9622678302506094
2026-12-07,262,Lambagarh,Uttarakhand,47,Chamoli,30.66472222,79.5175,59.26989473684211,94.32,37.75,95,2026,12,341,56.56999999999999,0.6283915896611759,0.6369169401702115,25.273171332586788,15.91629883770321,15.91629883770321,15.91629883770321,94.32,94.32,94.32,94.32,5.7,4.35,4.35,4.35,21.29155187039536,21.29155187039536,21.291551870395335,49.1941052631579,4.88240702047639,45.592145576707736
2026-01-01,263,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.5109375,9.22,4.25,96,2026,1,1,4.970000000000001,0.7061754338394793,0.6527477801775858,6.5109375,6.5109375,6.5109375,6.5109375,9.22,9.22,9.22,9.22,4.25,4.25,4.25,4.25,0.0,0.0,0.0,,0.0,
2026-01-02,264,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,11.196451612903225,15.31,9.47,93,2026,1,2,5.84,0.7313162385958997,0.8458036820421218,8.853694556451613,8.853694556451613,8.853694556451613,8.853694556451613,15.31,15.31,15.31,15.31,4.25,4.25,4.25,4.25,3.3131588025791405,3.3131588025791405,3.3131588025791405,4.685514112903225,0.7196373967501954,
2026-01-03,265,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.09561797752809,13.49,4.89,89,2026,1,3,8.600000000000001,0.6001199390309926,0.6040304784111254,8.601002363477106,8.601002363477106,8.601002363477106,8.601002363477106,15.31,15.31,15.31,15.31,4.25,4.25,4.25,4.25,2.383289881387621,2.383289881387621,2.383289881387621,-3.1008336353751353,-0.27694788872231757,-7.78634774827836
2026-01-04,266,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.058518518518518,12.95,4.8,81,2026,1,4,8.149999999999999,0.6222794222794222,0.5956429818917179,9.116862702983278,8.465381402237458,8.465381402237458,8.465381402237458,15.31,15.31,15.31,15.31,4.8,4.25,4.25,4.25,1.964761042211837,1.964761042211837,1.964761042211837,-0.037099459009571234,-0.004582659299457115,3.063734176365564
2026-01-05,267,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,7.394022988505747,12.02,4.69,87,2026,1,5,7.329999999999999,0.6151433434696961,0.6342961074493223,7.849386494850784,8.251109719491115,8.251109719491115,8.251109719491115,13.49,15.31,15.31,15.31,4.69,4.25,4.25,4.25,1.7677036614997867,1.7677036614997867,1.7677036614997867,-0.6644955300127711,-0.08245877061469264,-0.6273960710031998
2026-01-06,268,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,9.13967741935484,13.6,6.38,93,2026,1,6,7.22,0.6720351043643265,0.6980552712384851,8.197406308793035,8.39920433613507,8.39920433613507,8.39920433613507,13.6,15.31,15.31,15.31,4.69,4.25,4.25,4.25,1.6221630869851897,1.6221630869851897,1.6221630869851897,1.7456544308490924,0.23608993825996616,2.4101499608618635
2026-01-08,269,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,87.47252631578947,99.22,77.16,95,2026,1,8,22.060000000000002,0.8816017568614137,0.8821055393031677,48.30610186757215,21.892802472099984,19.695393190371412,19.695393190371412,99.22,99.22,99.22,99.22,6.38,4.69,4.25,4.25,32.15499531558989,29.923569684247145,29.923569684247145,78.33284889643463,8.57063606321065,76.58719446558554
2026-01-09,270,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,217.87202127659572,305.2,121.63,94,2026,1,9,183.57,0.7138663868826859,0.558263513081318,152.6722737961926,56.33873074938206,44.46747170114945,44.46747170114945,305.2,305.2,305.2,305.2,77.16,4.69,4.25,4.25,85.25729183001704,75.3442092433694,75.3442092433694,130.39949496080624,1.4907480148686196,52.06664606437161
2026-02-01,271,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.275208333333333,8.93,4.05,96,2026,2,32,4.88,0.7027108995893989,0.6453968991733343,6.275208333333333,6.275208333333333,6.275208333333333,49.186798975660814,8.93,8.93,8.93,305.2,4.05,4.05,4.05,4.05,0.0,0.0,80.09612395009503,-211.5968129432624,-0.9711977320604799,-341.99630790406866
2026-02-02,272,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.556451612903226,13.88,7.68,93,2026,2,33,6.200000000000001,0.7605512689411545,0.7275171886936592,8.41582997311828,8.41582997311828,8.41582997311828,49.538346637857266,13.88,13.88,13.88,305.2,4.05,4.05,4.05,4.05,3.0272961548932056,3.0272961548932056,79.89085044839652,4.281243279569893,0.6822471943805148,215.8780562228323
2026-02-03,273,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.342988505747126,13.48,4.79,87,2026,2,34,8.690000000000001,0.6189160612572052,0.574134795547228,8.391549483994561,8.391549483994561,8.391549483994561,49.57898520746135,13.88,13.88,13.88,305.2,4.05,4.05,4.05,4.05,2.1410347104079968,2.1410347104079968,79.86630259646212,-2.2134631071561,-0.20967870533793465,-6.494706386725993
2026-02-04,274,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.390597014925373,13.04,4.61,67,2026,2,35,8.43,0.6434506913286329,0.5494245512923138,9.09667904452524,8.391311366727264,8.391311366727264,49.721352925521295,13.88,13.88,13.88,305.2,4.61,4.05,4.05,4.05,1.7481475855641886,1.7481475855641886,79.77941270266432,0.04760850917824655,0.005706409537236112,2.2610716163343465
2026-02-05,275,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.08788888888889,13.16,5.25,90,2026,2,36,7.91,0.614581222559946,0.6491187097305986,8.273824803187129,8.33062687115959,8.33062687115959,49.57109742116902,13.48,13.88,13.88,305.2,4.61,4.05,4.05,4.05,1.5200092189513001,1.5200092189513001,79.8695217744519,-0.30270812603648345,-0.036077066446883355,-0.35031663521473
2026-02-06,276,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.248842105263158,11.85,5.72,95,2026,2,37,6.13,0.6961048190095492,0.6934306569343065,8.242442669692473,8.316996076843518,8.316996076843518,44.40581550668079,13.16,13.88,13.88,305.2,4.61,4.05,4.05,4.05,1.35994750335433,1.35994750335433,75.37423843464751,0.16095321637426885,0.019900522693305778,0.4636613424107523
2026-02-08,277,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,97.91270833333334,124.86,74.68,96,2026,2,39,50.17999999999999,0.7841799482086604,0.7627201950717156,53.080775219298246,23.589912743510183,21.11638354205635,21.11638354205635,124.86,124.86,124.86,124.86,5.72,4.61,4.05,4.05,36.422240849722314,33.88674446941996,33.88674446941996,89.66386622807019,10.869873017797289,89.50291301169592
2026-02-09,278,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,204.50322916666667,259.75,160.99,96,2026,2,40,98.75999999999999,0.7873079082451075,0.7872247331057833,151.20796875000002,55.91437566913743,44.03973924513264,44.03973924513264,259.75,259.75,259.75,259.75,74.68,4.61,4.05,4.05,81.14607775139412,72.0285280377962,72.02852803779622,106.59052083333333,1.0886280509212072,16.92665460526314
2026-03-01,279,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,6.494270833333334,10.72,4.12,96,2026,3,60,6.6000000000000005,0.6058088463930349,0.634405325206512,6.494270833333334,6.494270833333334,6.494270833333334,39.868020532710496,10.72,10.72,10.72,259.75,4.12,4.12,4.12,4.05,0.0,0.0,68.52900391819732,-198.00895833333334,-0.9682436758588266,-304.5994791666667
2026-03-02,280,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,10.0303125,12.38,6.13,96,2026,3,61,6.250000000000001,0.8102029483037156,0.6111474592641056,8.262291666666668,8.262291666666668,8.262291666666668,36.884249729439446,12.38,12.38,12.38,259.75,4.12,4.12,4.12,4.05,2.5003590410581813,2.5003590410581813,65.29510357918049,3.5360416666666667,0.5444863260886998,201.54500000000002
2026-03-03,281,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.058181818181819,12.84,4.89,88,2026,3,62,7.95,0.6275842537524781,0.6068366425992779,8.19425505050505,8.19425505050505,8.19425505050505,37.06254707792429,12.84,12.84,12.84,259.75,4.12,4.12,4.12,4.12,1.771943737965984,1.771943737965984,65.20460603987209,-1.9721306818181823,-0.1966170726802562,-5.508172348484849
2026-03-04,282,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.426911764705881,20.96,4.6,68,2026,3,63,16.36,0.40204731701841034,0.5458701987679528,8.8384686942959,8.25241922905526,8.25241922905526,36.84959309310456,20.96,20.96,20.96,259.75,4.6,4.12,4.12,4.12,1.4514551412325003,1.4514551412325003,65.30419321089117,0.36872994652406277,0.045758454555107075,2.340860628342245
2026-03-05,283,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.985862068965517,14.9,5.93,87,2026,3,64,8.97,0.6030779912057393,0.6599255535515561,8.490318550617738,8.399107797037312,8.399107797037312,36.9138804494264,20.96,20.96,20.96,259.75,4.6,4.12,4.12,4.12,1.2990878338822276,1.2990878338822276,65.27332152927107,0.5589503042596355,0.06632919862774234,0.19022035773557278
2026-03-06,284,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,8.067941176470589,13.12,5.09,68,2026,3,65,8.03,0.6149345408895266,0.6308920564325033,8.493571670047329,8.34391336027619,8.34391336027619,36.88161486558092,20.96,20.96,20.96,259.75,4.6,4.12,4.12,4.12,1.1697785752906054,1.1697785752906054,65.28906547479413,-0.9179208924949283,-0.10215167843107154,-1.4768711967545638
2026-03-08,285,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,110.95177083333334,146.4,93.85,96,2026,3,67,52.55000000000001,0.7578672871129326,0.8458630204377464,59.50985600490196,25.753496693609524,23.002178713570068,51.49235427722116,146.4,146.4,146.4,259.75,5.09,4.6,4.12,4.12,41.74501550189702,38.79682358693433,70.95788271333586,102.88382965686276,12.752178952037234,103.80175054935769
2026-03-09,286,Marchula_1,Uttarakhand,51,Nainital,29.60611111,79.09277778,182.23729166666664,234.43,159.4,96,2026,3,68,75.03,0.7773633565101166,0.8746837628138223,146.59453125,54.45465988805396,42.90656783270714,64.56684801616572,234.43,234.43,234.43,259.75,93.85,4.6,4.12,4.12,74.84737878104606,66.78056247372699,78.64475947854888,71.2855208333333,0.6424910598354949,-31.598308823529464
